date,frm,Date,FRM,risk_level,Risk level
2011-09-05,0.027197,2011-09-05,0.0272,88.72,5. Severe risk
2011-09-06,0.02729,2011-09-06,0.0273,88.94,5. Severe risk
2011-09-07,0.02556,2011-09-07,0.0256,86.85,5. Severe risk
2011-09-08,0.030445,2011-09-08,0.0304,91.75,5. Severe risk
2011-09-09,0.025045,2011-09-09,0.025,86.16,5. Severe risk
2011-09-12,0.024596,2011-09-12,0.0246,85.65,5. Severe risk
2011-09-13,0.024487,2011-09-13,0.0245,85.44,5. Severe risk
2011-09-14,0.023888,2011-09-14,0.0239,84.55,5. Severe risk
2011-09-15,0.026922,2011-09-15,0.0269,88.56,5. Severe risk
2011-09-16,0.029498,2011-09-16,0.0295,90.79,5. Severe risk
2011-09-19,0.02955,2011-09-19,0.0296,90.88,5. Severe risk
2011-09-20,0.031695,2011-09-20,0.0317,92.78,5. Severe risk
2011-09-21,0.030836,2011-09-21,0.0308,92.11,5. Severe risk
2011-09-22,0.03062,2011-09-22,0.0306,91.84,5. Severe risk
2011-09-23,0.030256,2011-09-23,0.0303,91.55,5. Severe risk
2011-09-26,0.028484,2011-09-26,0.0285,89.92,5. Severe risk
2011-09-27,0.030048,2011-09-27,0.03,91.34,5. Severe risk
2011-09-28,0.027195,2011-09-28,0.0272,88.7,5. Severe risk
2011-09-29,0.028497,2011-09-29,0.0285,89.97,5. Severe risk
2011-09-30,0.031088,2011-09-30,0.0311,92.25,5. Severe risk
2011-10-03,0.030775,2011-10-03,0.0308,91.99,5. Severe risk
2011-10-04,0.026307,2011-10-04,0.0263,87.79,5. Severe risk
2011-10-05,0.029702,2011-10-05,0.0297,91.1,5. Severe risk
2011-10-06,0.029976,2011-10-06,0.03,91.27,5. Severe risk
2011-10-07,0.030995,2011-10-07,0.031,92.18,5. Severe risk
2011-10-10,0.03198,2011-10-10,0.032,93.07,5. Severe risk
2011-10-11,0.034703,2011-10-11,0.0347,94.72,5. Severe risk
2011-10-12,0.031452,2011-10-12,0.0315,92.54,5. Severe risk
2011-10-13,0.033019,2011-10-13,0.033,93.71,5. Severe risk
2011-10-14,0.033106,2011-10-14,0.0331,93.76,5. Severe risk
2011-10-17,0.029605,2011-10-17,0.0296,90.95,5. Severe risk
2011-10-18,0.029235,2011-10-18,0.0292,90.64,5. Severe risk
2011-10-19,0.035302,2011-10-19,0.0353,94.94,5. Severe risk
2011-10-20,0.032399,2011-10-20,0.0324,93.38,5. Severe risk
2011-10-21,0.028656,2011-10-21,0.0287,90.04,5. Severe risk
2011-10-24,0.03007,2011-10-24,0.0301,91.36,5. Severe risk
2011-10-25,0.035651,2011-10-25,0.0357,95.13,5. Severe risk
2011-10-26,0.035568,2011-10-26,0.0356,95.06,5. Severe risk
2011-10-27,0.035793,2011-10-27,0.0358,95.18,5. Severe risk
2011-10-28,0.034247,2011-10-28,0.0342,94.51,5. Severe risk
2011-10-31,0.030704,2011-10-31,0.0307,91.94,5. Severe risk
2011-11-01,0.035206,2011-11-01,0.0352,94.89,5. Severe risk
2011-11-02,0.030226,2011-11-02,0.0302,91.51,5. Severe risk
2011-11-03,0.028634,2011-11-03,0.0286,90.02,5. Severe risk
2011-11-04,0.023754,2011-11-04,0.0238,84.43,5. Severe risk
2011-11-07,0.024295,2011-11-07,0.0243,85.22,5. Severe risk
2011-11-08,0.020988,2011-11-08,0.021,78.91,4. High risk
2011-11-09,0.023627,2011-11-09,0.0236,84.21,5. Severe risk
2011-11-10,0.022922,2011-11-10,0.0229,83.06,5. Severe risk
2011-11-11,0.021773,2011-11-11,0.0218,80.95,5. Severe risk
2011-11-14,0.020968,2011-11-14,0.021,78.79,4. High risk
2011-11-15,0.021285,2011-11-15,0.0213,79.7,4. High risk
2011-11-16,0.025015,2011-11-16,0.025,86.13,5. Severe risk
2011-11-17,0.023349,2011-11-17,0.0233,83.78,5. Severe risk
2011-11-18,0.021447,2011-11-18,0.0214,80.11,5. Severe risk
2011-11-21,0.022557,2011-11-21,0.0226,82.37,5. Severe risk
2011-11-22,0.02109,2011-11-22,0.0211,79.13,4. High risk
2011-11-23,0.02103,2011-11-23,0.021,78.98,4. High risk
2011-11-24,0.020736,2011-11-24,0.0207,78.05,4. High risk
2011-11-25,0.019176,2011-11-25,0.0192,74.06,4. High risk
2011-11-28,0.018966,2011-11-28,0.019,73.32,4. High risk
2011-11-29,0.017768,2011-11-29,0.0178,70.37,4. High risk
2011-11-30,0.019058,2011-11-30,0.0191,73.68,4. High risk
2011-12-02,0.018235,2011-12-02,0.0182,71.43,4. High risk
2011-12-05,0.018609,2011-12-05,0.0186,72.38,4. High risk
2011-12-06,0.01988,2011-12-06,0.0199,76.01,4. High risk
2011-12-07,0.01813,2011-12-07,0.0181,71.23,4. High risk
2011-12-08,0.019476,2011-12-08,0.0195,74.74,4. High risk
2011-12-09,0.019074,2011-12-09,0.0191,73.75,4. High risk
2011-12-12,0.019405,2011-12-12,0.0194,74.62,4. High risk
2011-12-13,0.018993,2011-12-13,0.019,73.44,4. High risk
2011-12-14,0.01893,2011-12-14,0.0189,73.22,4. High risk
2011-12-15,0.020915,2011-12-15,0.0209,78.55,4. High risk
2011-12-16,0.019943,2011-12-16,0.0199,76.32,4. High risk
2011-12-19,0.019711,2011-12-19,0.0197,75.53,4. High risk
2011-12-20,0.021308,2011-12-20,0.0213,79.77,4. High risk
2011-12-21,0.016584,2011-12-21,0.0166,66.79,4. High risk
2011-12-22,0.016161,2011-12-22,0.0162,65.02,4. High risk
2011-12-23,0.016418,2011-12-23,0.0164,66.19,4. High risk
2011-12-27,0.015123,2011-12-27,0.0151,59.86,3. Elevated risk
2011-12-28,0.016241,2011-12-28,0.0162,65.28,4. High risk
2011-12-29,0.016627,2011-12-29,0.0166,67.01,4. High risk
2011-12-30,0.017249,2011-12-30,0.0172,69.05,4. High risk
2012-01-04,0.015371,2012-01-04,0.0154,61.37,4. High risk
2012-01-05,0.018673,2012-01-05,0.0187,72.46,4. High risk
2012-01-06,0.015007,2012-01-06,0.015,59.29,3. Elevated risk
2012-01-09,0.014936,2012-01-09,0.0149,58.93,3. Elevated risk
2012-01-10,0.013755,2012-01-10,0.0138,53.14,3. Elevated risk
2012-01-11,0.013914,2012-01-11,0.0139,53.79,3. Elevated risk
2012-01-12,0.014175,2012-01-12,0.0142,54.99,3. Elevated risk
2012-01-13,0.014788,2012-01-13,0.0148,57.92,3. Elevated risk
2012-01-16,0.013207,2012-01-16,0.0132,49.88,3. Elevated risk
2012-01-17,0.01548,2012-01-17,0.0155,62.02,4. High risk
2012-01-18,0.015438,2012-01-18,0.0154,61.73,4. High risk
2012-01-19,0.014872,2012-01-19,0.0149,58.49,3. Elevated risk
2012-01-20,0.015277,2012-01-20,0.0153,60.89,4. High risk
2012-01-23,0.015158,2012-01-23,0.0152,60.12,4. High risk
2012-01-24,0.015294,2012-01-24,0.0153,61.04,4. High risk
2012-01-25,0.016094,2012-01-25,0.0161,64.85,4. High risk
2012-01-26,0.014731,2012-01-26,0.0147,57.53,3. Elevated risk
2012-01-27,0.019235,2012-01-27,0.0192,74.23,4. High risk
2012-01-30,0.014811,2012-01-30,0.0148,58.04,3. Elevated risk
2012-01-31,0.01669,2012-01-31,0.0167,67.2,4. High risk
2012-02-01,0.016505,2012-02-01,0.0165,66.53,4. High risk
2012-02-02,0.014563,2012-02-02,0.0146,56.69,3. Elevated risk
2012-02-03,0.016172,2012-02-03,0.0162,65.12,4. High risk
2012-02-06,0.015255,2012-02-06,0.0153,60.8,4. High risk
2012-02-07,0.014575,2012-02-07,0.0146,56.72,3. Elevated risk
2012-02-08,0.015202,2012-02-08,0.0152,60.34,4. High risk
2012-02-09,0.016147,2012-02-09,0.0161,64.97,4. High risk
2012-02-10,0.015886,2012-02-10,0.0159,63.75,4. High risk
2012-02-13,0.015674,2012-02-13,0.0157,62.88,4. High risk
2012-02-14,0.014709,2012-02-14,0.0147,57.37,3. Elevated risk
2012-02-15,0.014711,2012-02-15,0.0147,57.39,3. Elevated risk
2012-02-16,0.01547,2012-02-16,0.0155,61.95,4. High risk
2012-02-17,0.013679,2012-02-17,0.0137,52.64,3. Elevated risk
2012-02-20,0.016043,2012-02-20,0.016,64.52,4. High risk
2012-02-21,0.017108,2012-02-21,0.0171,68.5,4. High risk
2012-02-22,0.015477,2012-02-22,0.0155,62,4. High risk
2012-02-23,0.015009,2012-02-23,0.015,59.31,3. Elevated risk
2012-02-24,0.014851,2012-02-24,0.0149,58.37,3. Elevated risk
2012-02-27,0.014815,2012-02-27,0.0148,58.06,3. Elevated risk
2012-02-28,0.015616,2012-02-28,0.0156,62.69,4. High risk
2012-02-29,0.014935,2012-02-29,0.0149,58.88,3. Elevated risk
2012-03-01,0.015589,2012-03-01,0.0156,62.57,4. High risk
2012-03-02,0.014816,2012-03-02,0.0148,58.11,3. Elevated risk
2012-03-05,0.013127,2012-03-05,0.0131,49.33,3. Elevated risk
2012-03-06,0.012725,2012-03-06,0.0127,46.95,3. Elevated risk
2012-03-07,0.015278,2012-03-07,0.0153,60.92,4. High risk
2012-03-08,0.013743,2012-03-08,0.0137,53,3. Elevated risk
2012-03-09,0.013222,2012-03-09,0.0132,49.95,3. Elevated risk
2012-03-12,0.015224,2012-03-12,0.0152,60.53,4. High risk
2012-03-13,0.016098,2012-03-13,0.0161,64.88,4. High risk
2012-03-14,0.014201,2012-03-14,0.0142,55.25,3. Elevated risk
2012-03-15,0.015148,2012-03-15,0.0151,60.1,4. High risk
2012-03-16,0.015273,2012-03-16,0.0153,60.87,4. High risk
2012-03-19,0.014707,2012-03-19,0.0147,57.34,3. Elevated risk
2012-03-20,0.016177,2012-03-20,0.0162,65.16,4. High risk
2012-03-21,0.013973,2012-03-21,0.014,54.13,3. Elevated risk
2012-03-22,0.015642,2012-03-22,0.0156,62.79,4. High risk
2012-03-23,0.013885,2012-03-23,0.0139,53.69,3. Elevated risk
2012-03-26,0.014178,2012-03-26,0.0142,55.06,3. Elevated risk
2012-03-27,0.013371,2012-03-27,0.0134,50.67,3. Elevated risk
2012-03-28,0.014315,2012-03-28,0.0143,55.54,3. Elevated risk
2012-03-29,0.014294,2012-03-29,0.0143,55.47,3. Elevated risk
2012-03-30,0.013448,2012-03-30,0.0134,51.1,3. Elevated risk
2012-04-02,0.013639,2012-04-02,0.0136,52.26,3. Elevated risk
2012-04-03,0.014817,2012-04-03,0.0148,58.13,3. Elevated risk
2012-04-04,0.015365,2012-04-04,0.0154,61.3,4. High risk
2012-04-05,0.014641,2012-04-05,0.0146,57.03,3. Elevated risk
2012-04-06,0.015414,2012-04-06,0.0154,61.68,4. High risk
2012-04-09,0.014696,2012-04-09,0.0147,57.27,3. Elevated risk
2012-04-10,0.013651,2012-04-10,0.0137,52.38,3. Elevated risk
2012-04-11,0.014041,2012-04-11,0.014,54.44,3. Elevated risk
2012-04-12,0.015465,2012-04-12,0.0155,61.85,4. High risk
2012-04-13,0.014675,2012-04-13,0.0147,57.1,3. Elevated risk
2012-04-17,0.014985,2012-04-17,0.015,59.19,3. Elevated risk
2012-04-18,0.014437,2012-04-18,0.0144,56.09,3. Elevated risk
2012-04-19,0.015635,2012-04-19,0.0156,62.74,4. High risk
2012-04-20,0.015333,2012-04-20,0.0153,61.23,4. High risk
2012-04-23,0.015553,2012-04-23,0.0156,62.48,4. High risk
2012-04-24,0.015405,2012-04-24,0.0154,61.61,4. High risk
2012-04-25,0.01482,2012-04-25,0.0148,58.21,3. Elevated risk
2012-04-26,0.014607,2012-04-26,0.0146,56.86,3. Elevated risk
2012-04-27,0.014052,2012-04-27,0.0141,54.53,3. Elevated risk
2012-04-30,0.012801,2012-04-30,0.0128,47.53,3. Elevated risk
2012-05-02,0.013955,2012-05-02,0.014,54.08,3. Elevated risk
2012-05-03,0.012844,2012-05-03,0.0128,47.94,3. Elevated risk
2012-05-04,0.014697,2012-05-04,0.0147,57.29,3. Elevated risk
2012-05-07,0.013544,2012-05-07,0.0135,51.8,3. Elevated risk
2012-05-08,0.014158,2012-05-08,0.0142,54.89,3. Elevated risk
2012-05-09,0.012839,2012-05-09,0.0128,47.86,3. Elevated risk
2012-05-10,0.01375,2012-05-10,0.0138,53.1,3. Elevated risk
2012-05-11,0.015287,2012-05-11,0.0153,60.99,4. High risk
2012-05-14,0.013529,2012-05-14,0.0135,51.63,3. Elevated risk
2012-05-15,0.015209,2012-05-15,0.0152,60.39,4. High risk
2012-05-16,0.015463,2012-05-16,0.0155,61.83,4. High risk
2012-05-17,0.015975,2012-05-17,0.016,64.13,4. High risk
2012-05-18,0.014707,2012-05-18,0.0147,57.34,3. Elevated risk
2012-05-21,0.016157,2012-05-21,0.0162,65,4. High risk
2012-05-22,0.016515,2012-05-22,0.0165,66.58,4. High risk
2012-05-23,0.018251,2012-05-23,0.0183,71.47,4. High risk
2012-05-24,0.016897,2012-05-24,0.0169,67.92,4. High risk
2012-05-25,0.017563,2012-05-25,0.0176,69.91,4. High risk
2012-05-28,0.015562,2012-05-28,0.0156,62.52,4. High risk
2012-05-29,0.017398,2012-05-29,0.0174,69.58,4. High risk
2012-05-30,0.015689,2012-05-30,0.0157,62.96,4. High risk
2012-05-31,0.015845,2012-05-31,0.0158,63.63,4. High risk
2012-06-01,0.016459,2012-06-01,0.0165,66.39,4. High risk
2012-06-05,0.016412,2012-06-05,0.0164,66.1,4. High risk
2012-06-06,0.014803,2012-06-06,0.0148,57.99,3. Elevated risk
2012-06-07,0.014774,2012-06-07,0.0148,57.82,3. Elevated risk
2012-06-08,0.014347,2012-06-08,0.0143,55.71,3. Elevated risk
2012-06-11,0.014928,2012-06-11,0.0149,58.81,3. Elevated risk
2012-06-12,0.01556,2012-06-12,0.0156,62.5,4. High risk
2012-06-13,0.015219,2012-06-13,0.0152,60.48,4. High risk
2012-06-14,0.015017,2012-06-14,0.015,59.36,3. Elevated risk
2012-06-15,0.014756,2012-06-15,0.0148,57.65,3. Elevated risk
2012-06-18,0.014832,2012-06-18,0.0148,58.28,3. Elevated risk
2012-06-19,0.015394,2012-06-19,0.0154,61.47,4. High risk
2012-06-20,0.01566,2012-06-20,0.0157,62.84,4. High risk
2012-06-21,0.014381,2012-06-21,0.0144,55.9,3. Elevated risk
2012-06-22,0.015122,2012-06-22,0.0151,59.84,3. Elevated risk
2012-06-25,0.015531,2012-06-25,0.0155,62.33,4. High risk
2012-06-26,0.014392,2012-06-26,0.0144,55.95,3. Elevated risk
2012-06-27,0.014786,2012-06-27,0.0148,57.89,3. Elevated risk
2012-06-28,0.014929,2012-06-28,0.0149,58.83,3. Elevated risk
2012-06-29,0.015143,2012-06-29,0.0151,60.05,4. High risk
2012-07-02,0.014542,2012-07-02,0.0145,56.53,3. Elevated risk
2012-07-03,0.015633,2012-07-03,0.0156,62.72,4. High risk
2012-07-04,0.014675,2012-07-04,0.0147,57.1,3. Elevated risk
2012-07-05,0.013949,2012-07-05,0.0139,54.05,3. Elevated risk
2012-07-06,0.014888,2012-07-06,0.0149,58.61,3. Elevated risk
2012-07-09,0.014806,2012-07-09,0.0148,58.01,3. Elevated risk
2012-07-10,0.015141,2012-07-10,0.0151,59.98,3. Elevated risk
2012-07-11,0.018103,2012-07-11,0.0181,71.19,4. High risk
2012-07-12,0.015938,2012-07-12,0.0159,63.99,4. High risk
2012-07-13,0.016626,2012-07-13,0.0166,66.99,4. High risk
2012-07-16,0.014498,2012-07-16,0.0145,56.38,3. Elevated risk
2012-07-17,0.016899,2012-07-17,0.0169,67.95,4. High risk
2012-07-18,0.015691,2012-07-18,0.0157,63,4. High risk
2012-07-19,0.017334,2012-07-19,0.0173,69.31,4. High risk
2012-07-20,0.016917,2012-07-20,0.0169,68.02,4. High risk
2012-07-23,0.016922,2012-07-23,0.0169,68.04,4. High risk
2012-07-24,0.015897,2012-07-24,0.0159,63.84,4. High risk
2012-07-25,0.018295,2012-07-25,0.0183,71.59,4. High risk
2012-07-26,0.016929,2012-07-26,0.0169,68.07,4. High risk
2012-07-27,0.017346,2012-07-27,0.0173,69.41,4. High risk
2012-07-30,0.019056,2012-07-30,0.0191,73.66,4. High risk
2012-07-31,0.01754,2012-07-31,0.0175,69.89,4. High risk
2012-08-01,0.017629,2012-08-01,0.0176,70.13,4. High risk
2012-08-02,0.016816,2012-08-02,0.0168,67.61,4. High risk
2012-08-03,0.017456,2012-08-03,0.0175,69.75,4. High risk
2012-08-06,0.019194,2012-08-06,0.0192,74.11,4. High risk
2012-08-07,0.019006,2012-08-07,0.019,73.49,4. High risk
2012-08-08,0.019586,2012-08-08,0.0196,75.19,4. High risk
2012-08-09,0.020677,2012-08-09,0.0207,77.95,4. High risk
2012-08-10,0.019922,2012-08-10,0.0199,76.25,4. High risk
2012-08-13,0.021417,2012-08-13,0.0214,80.01,5. Severe risk
2012-08-14,0.017886,2012-08-14,0.0179,70.75,4. High risk
2012-08-16,0.020007,2012-08-16,0.02,76.58,4. High risk
2012-08-17,0.018772,2012-08-17,0.0188,72.72,4. High risk
2012-08-20,0.020176,2012-08-20,0.0202,76.94,4. High risk
2012-08-21,0.017895,2012-08-21,0.0179,70.78,4. High risk
2012-08-22,0.019602,2012-08-22,0.0196,75.24,4. High risk
2012-08-23,0.017202,2012-08-23,0.0172,68.81,4. High risk
2012-08-24,0.018306,2012-08-24,0.0183,71.64,4. High risk
2012-08-27,0.018554,2012-08-27,0.0186,72.26,4. High risk
2012-08-28,0.017091,2012-08-28,0.0171,68.43,4. High risk
2012-08-29,0.016168,2012-08-29,0.0162,65.04,4. High risk
2012-08-30,0.017072,2012-08-30,0.0171,68.4,4. High risk
2012-08-31,0.016413,2012-08-31,0.0164,66.12,4. High risk
2012-09-03,0.01605,2012-09-03,0.016,64.56,4. High risk
2012-09-04,0.014154,2012-09-04,0.0142,54.87,3. Elevated risk
2012-09-05,0.013514,2012-09-05,0.0135,51.56,3. Elevated risk
2012-09-06,0.013267,2012-09-06,0.0133,50.24,3. Elevated risk
2012-09-07,0.013199,2012-09-07,0.0132,49.86,3. Elevated risk
2012-09-10,0.013871,2012-09-10,0.0139,53.65,3. Elevated risk
2012-09-11,0.01365,2012-09-11,0.0137,52.35,3. Elevated risk
2012-09-12,0.013634,2012-09-12,0.0136,52.16,3. Elevated risk
2012-09-13,0.012758,2012-09-13,0.0128,47.22,3. Elevated risk
2012-09-14,0.014214,2012-09-14,0.0142,55.35,3. Elevated risk
2012-09-17,0.014721,2012-09-17,0.0147,57.46,3. Elevated risk
2012-09-18,0.014818,2012-09-18,0.0148,58.18,3. Elevated risk
2012-09-19,0.013396,2012-09-19,0.0134,50.84,3. Elevated risk
2012-09-20,0.013942,2012-09-20,0.0139,54.01,3. Elevated risk
2012-09-21,0.015553,2012-09-21,0.0156,62.48,4. High risk
2012-09-24,0.014358,2012-09-24,0.0144,55.81,3. Elevated risk
2012-09-25,0.01338,2012-09-25,0.0134,50.72,3. Elevated risk
2012-09-26,0.013366,2012-09-26,0.0134,50.62,3. Elevated risk
2012-09-27,0.012998,2012-09-27,0.013,48.7,3. Elevated risk
2012-09-28,0.012213,2012-09-28,0.0122,42.8,3. Elevated risk
2012-10-01,0.011873,2012-10-01,0.0119,40.31,3. Elevated risk
2012-10-02,0.011718,2012-10-02,0.0117,38.8,2. General risk
2012-10-03,0.011756,2012-10-03,0.0118,39.25,2. General risk
2012-10-04,0.011794,2012-10-04,0.0118,39.66,2. General risk
2012-10-05,0.010839,2012-10-05,0.0108,29.97,2. General risk
2012-10-08,0.010785,2012-10-08,0.0108,29.34,2. General risk
2012-10-09,0.011479,2012-10-09,0.0115,36.78,2. General risk
2012-10-10,0.011691,2012-10-10,0.0117,38.46,2. General risk
2012-10-11,0.010543,2012-10-11,0.0105,26.32,2. General risk
2012-10-12,0.010712,2012-10-12,0.0107,28.45,2. General risk
2012-10-15,0.010696,2012-10-15,0.0107,28.19,2. General risk
2012-10-16,0.010433,2012-10-16,0.0104,25.29,2. General risk
2012-10-17,0.010818,2012-10-17,0.0108,29.73,2. General risk
2012-10-18,0.011862,2012-10-18,0.0119,40.24,3. Elevated risk
2012-10-19,0.010898,2012-10-19,0.0109,30.76,2. General risk
2012-10-22,0.010585,2012-10-22,0.0106,27.02,2. General risk
2012-10-23,0.009742,2012-10-23,0.0097,17.44,1. Low risk
2012-10-24,0.011092,2012-10-24,0.0111,33.09,2. General risk
2012-10-25,0.010231,2012-10-25,0.0102,22.74,2. General risk
2012-10-26,0.010189,2012-10-26,0.0102,22.24,2. General risk
2012-10-29,0.010681,2012-10-29,0.0107,28.02,2. General risk
