date,frm,Date,FRM,risk_level,Risk level
2021-07-08,0.010102,2021-07-08,0.0101,19.55,1. Low risk
2021-07-09,0.009841,2021-07-09,0.0098,16.58,1. Low risk
2021-07-12,0.009831,2021-07-12,0.0098,16.44,1. Low risk
2021-07-13,0.016218,2021-07-13,0.0162,65.29,4. High risk
2021-07-14,0.012679,2021-07-14,0.0127,46.52,3. Elevated risk
2021-07-15,0.010139,2021-07-15,0.0101,19.84,1. Low risk
2021-07-16,0.009989,2021-07-16,0.01,18.12,1. Low risk
2021-07-19,0.011535,2021-07-19,0.0115,36.37,2. General risk
2021-07-20,0.011785,2021-07-20,0.0118,38.85,2. General risk
2021-07-21,0.010139,2021-07-21,0.0101,19.84,1. Low risk
2021-07-22,0.010779,2021-07-22,0.0108,28.01,2. General risk
2021-07-23,0.010141,2021-07-23,0.0101,19.88,1. Low risk
2021-07-26,0.010426,2021-07-26,0.0104,23.31,2. General risk
2021-07-27,0.009671,2021-07-27,0.0097,14.87,1. Low risk
2021-07-28,0.010553,2021-07-28,0.0106,24.73,2. General risk
2021-07-29,0.010302,2021-07-29,0.0103,21.88,2. General risk
2021-07-30,0.010052,2021-07-30,0.0101,18.92,1. Low risk
2021-08-02,0.011538,2021-08-02,0.0115,36.44,2. General risk
2021-08-03,0.009791,2021-08-03,0.0098,16.03,1. Low risk
2021-08-04,0.010787,2021-08-04,0.0108,28.1,2. General risk
2021-08-05,0.00887,2021-08-05,0.0089,8.34,1. Low risk
2021-08-06,0.010668,2021-08-06,0.0107,26.37,2. General risk
2021-08-09,0.010625,2021-08-09,0.0106,25.79,2. General risk
2021-08-10,0.011268,2021-08-10,0.0113,33.74,2. General risk
2021-08-11,0.010716,2021-08-11,0.0107,27.04,2. General risk
2021-08-12,0.010954,2021-08-12,0.011,29.81,2. General risk
2021-08-13,0.009508,2021-08-13,0.0095,13.45,1. Low risk
2021-08-16,0.010314,2021-08-16,0.0103,22.01,2. General risk
2021-08-17,0.010346,2021-08-17,0.0103,22.34,2. General risk
2021-08-18,0.00919,2021-08-18,0.0092,10.51,1. Low risk
2021-08-19,0.010207,2021-08-19,0.0102,20.7,2. General risk
2021-08-20,0.010359,2021-08-20,0.0104,22.49,2. General risk
2021-08-23,0.010972,2021-08-23,0.011,30.22,2. General risk
2021-08-24,0.010399,2021-08-24,0.0104,22.95,2. General risk
2021-08-25,0.009755,2021-08-25,0.0098,15.79,1. Low risk
2021-08-26,0.010619,2021-08-26,0.0106,25.69,2. General risk
2021-08-27,0.009631,2021-08-27,0.0096,14.56,1. Low risk
2021-08-30,0.010504,2021-08-30,0.0105,24.08,2. General risk
2021-08-31,0.010472,2021-08-31,0.0105,23.81,2. General risk
2021-09-01,0.010328,2021-09-01,0.0103,22.1,2. General risk
2021-09-02,0.009273,2021-09-02,0.0093,11.28,1. Low risk
2021-09-03,0.009848,2021-09-03,0.0098,16.65,1. Low risk
2021-09-06,0.009156,2021-09-06,0.0092,10.29,1. Low risk
2021-09-07,0.010776,2021-09-07,0.0108,27.96,2. General risk
2021-09-08,0.010685,2021-09-08,0.0107,26.51,2. General risk
2021-09-09,0.011292,2021-09-09,0.0113,34.01,2. General risk
2021-09-10,0.010302,2021-09-10,0.0103,21.88,2. General risk
2021-09-13,0.010872,2021-09-13,0.0109,28.97,2. General risk
2021-09-14,0.009119,2021-09-14,0.0091,10.05,1. Low risk
2021-09-15,0.009638,2021-09-15,0.0096,14.61,1. Low risk
2021-09-16,0.00859,2021-09-16,0.0086,6.56,1. Low risk
2021-09-17,0.009248,2021-09-17,0.0092,11.09,1. Low risk
2021-09-20,0.009581,2021-09-20,0.0096,14,1. Low risk
2021-09-21,0.00831,2021-09-21,0.0083,4.84,1. Low risk
2021-09-22,0.010994,2021-09-22,0.011,30.66,2. General risk
2021-09-23,0.009892,2021-09-23,0.0099,17.02,1. Low risk
2021-09-24,0.009836,2021-09-24,0.0098,16.49,1. Low risk
2021-09-27,0.010305,2021-09-27,0.0103,21.93,2. General risk
2021-09-28,0.009617,2021-09-28,0.0096,14.39,1. Low risk
2021-09-29,0.010114,2021-09-29,0.0101,19.62,1. Low risk
2021-09-30,0.011399,2021-09-30,0.0114,35.07,2. General risk
2021-10-01,0.011274,2021-10-01,0.0113,33.86,2. General risk
2021-10-04,0.011252,2021-10-04,0.0113,33.55,2. General risk
2021-10-05,0.010973,2021-10-05,0.011,30.3,2. General risk
2021-10-06,0.009631,2021-10-06,0.0096,14.56,1. Low risk
2021-10-07,0.010521,2021-10-07,0.0105,24.32,2. General risk
2021-10-08,0.011321,2021-10-08,0.0113,34.32,2. General risk
2021-10-11,0.0113,2021-10-11,0.0113,34.08,2. General risk
2021-10-12,0.012188,2021-10-12,0.0122,42.37,3. Elevated risk
2021-10-13,0.011238,2021-10-13,0.0112,33.43,2. General risk
2021-10-14,0.010519,2021-10-14,0.0105,24.3,2. General risk
2021-10-15,0.009866,2021-10-15,0.0099,16.82,1. Low risk
2021-10-18,0.010748,2021-10-18,0.0107,27.55,2. General risk
2021-10-19,0.010456,2021-10-19,0.0105,23.69,2. General risk
2021-10-20,0.011496,2021-10-20,0.0115,36.11,2. General risk
2021-10-21,0.011066,2021-10-21,0.0111,31.55,2. General risk
2021-10-22,0.009733,2021-10-22,0.0097,15.55,1. Low risk
2021-10-25,0.011038,2021-10-25,0.011,31.16,2. General risk
2021-10-26,0.010567,2021-10-26,0.0106,24.92,2. General risk
2021-10-27,0.011002,2021-10-27,0.011,30.83,2. General risk
2021-10-28,0.010848,2021-10-28,0.0108,28.66,2. General risk
2021-10-29,0.010976,2021-10-29,0.011,30.39,2. General risk
2021-11-01,0.01072,2021-11-01,0.0107,27.21,2. General risk
2021-11-02,0.013416,2021-11-02,0.0134,51.19,3. Elevated risk
2021-11-03,0.012162,2021-11-03,0.0122,42.28,3. Elevated risk
2021-11-04,0.013111,2021-11-04,0.0131,49.22,3. Elevated risk
2021-11-05,0.013042,2021-11-05,0.013,48.88,3. Elevated risk
2021-11-08,0.011148,2021-11-08,0.0111,32.51,2. General risk
2021-11-09,0.011191,2021-11-09,0.0112,32.88,2. General risk
2021-11-10,0.012652,2021-11-10,0.0127,46.28,3. Elevated risk
2021-11-11,0.012352,2021-11-11,0.0124,44.01,3. Elevated risk
2021-11-12,0.011433,2021-11-12,0.0114,35.31,2. General risk
2021-11-15,0.011861,2021-11-15,0.0119,39.65,2. General risk
2021-11-16,0.011448,2021-11-16,0.0114,35.55,2. General risk
2021-11-17,0.011824,2021-11-17,0.0118,39.33,2. General risk
2021-11-18,0.010619,2021-11-18,0.0106,25.69,2. General risk
2021-11-19,0.011387,2021-11-19,0.0114,34.92,2. General risk
2021-11-22,0.011074,2021-11-22,0.0111,31.72,2. General risk
2021-11-23,0.015534,2021-11-23,0.0155,62.4,4. High risk
2021-11-24,0.011768,2021-11-24,0.0118,38.71,2. General risk
2021-11-25,0.012112,2021-11-25,0.0121,41.96,3. Elevated risk
2021-11-26,0.011405,2021-11-26,0.0114,35.14,2. General risk
2021-11-29,0.012047,2021-11-29,0.012,41.48,3. Elevated risk
2021-12-02,0.017611,2021-12-02,0.0176,70.14,4. High risk
2021-12-03,0.018277,2021-12-03,0.0183,71.85,4. High risk
2021-12-06,0.018427,2021-12-06,0.0184,72.16,4. High risk
2021-12-07,0.016757,2021-12-07,0.0168,67.41,4. High risk
2021-12-08,0.017623,2021-12-08,0.0176,70.19,4. High risk
2021-12-09,0.015418,2021-12-09,0.0154,61.73,4. High risk
2021-12-10,0.014989,2021-12-10,0.015,59.46,3. Elevated risk
2021-12-13,0.013933,2021-12-13,0.0139,54.16,3. Elevated risk
2021-12-14,0.014057,2021-12-14,0.0141,54.74,3. Elevated risk
2021-12-15,0.013857,2021-12-15,0.0139,53.72,3. Elevated risk
2021-12-16,0.013881,2021-12-16,0.0139,53.92,3. Elevated risk
2021-12-17,0.014688,2021-12-17,0.0147,57.48,3. Elevated risk
2021-12-20,0.015047,2021-12-20,0.015,59.7,3. Elevated risk
2021-12-21,0.014635,2021-12-21,0.0146,57.24,3. Elevated risk
2021-12-22,0.014119,2021-12-22,0.0141,54.93,3. Elevated risk
2021-12-23,0.013573,2021-12-23,0.0136,52.11,3. Elevated risk
2021-12-27,0.014387,2021-12-27,0.0144,56.16,3. Elevated risk
2021-12-28,0.014342,2021-12-28,0.0143,55.77,3. Elevated risk
2021-12-29,0.014784,2021-12-29,0.0148,58.23,3. Elevated risk
2021-12-30,0.014544,2021-12-30,0.0145,56.78,3. Elevated risk
2022-01-03,0.013755,2022-01-03,0.0138,53.36,3. Elevated risk
2022-01-04,0.013439,2022-01-04,0.0134,51.29,3. Elevated risk
2022-01-05,0.014381,2022-01-05,0.0144,56.13,3. Elevated risk
2022-01-06,0.013346,2022-01-06,0.0133,50.74,3. Elevated risk
2022-01-07,0.014626,2022-01-07,0.0146,57.22,3. Elevated risk
2022-01-10,0.014674,2022-01-10,0.0147,57.39,3. Elevated risk
2022-01-11,0.013505,2022-01-11,0.0135,51.68,3. Elevated risk
2022-01-12,0.0153,2022-01-12,0.0153,61.07,4. High risk
2022-01-13,0.014716,2022-01-13,0.0147,57.72,3. Elevated risk
2022-01-14,0.012327,2022-01-14,0.0123,43.89,3. Elevated risk
2022-01-17,0.012465,2022-01-17,0.0125,44.95,3. Elevated risk
2022-01-18,0.012669,2022-01-18,0.0127,46.42,3. Elevated risk
2022-01-19,0.011912,2022-01-19,0.0119,40.2,3. Elevated risk
2022-01-20,0.012871,2022-01-20,0.0129,47.96,3. Elevated risk
2022-01-21,0.013172,2022-01-21,0.0132,49.65,3. Elevated risk
2022-01-25,0.013423,2022-01-25,0.0134,51.22,3. Elevated risk
2022-01-26,0.013826,2022-01-26,0.0138,53.58,3. Elevated risk
2022-01-27,0.015792,2022-01-27,0.0158,63.7,4. High risk
2022-01-28,0.014933,2022-01-28,0.0149,59.07,3. Elevated risk
2022-01-31,0.013859,2022-01-31,0.0139,53.8,3. Elevated risk
2022-02-01,0.01434,2022-02-01,0.0143,55.72,3. Elevated risk
2022-02-02,0.013943,2022-02-02,0.0139,54.23,3. Elevated risk
2022-02-03,0.013271,2022-02-03,0.0133,50.37,3. Elevated risk
2022-02-04,0.013356,2022-02-04,0.0134,50.83,3. Elevated risk
2022-02-07,0.013683,2022-02-07,0.0137,52.9,3. Elevated risk
2022-02-08,0.014495,2022-02-08,0.0145,56.62,3. Elevated risk
2022-02-09,0.013137,2022-02-09,0.0131,49.36,3. Elevated risk
2022-02-10,0.0129,2022-02-10,0.0129,48.37,3. Elevated risk
2022-02-11,0.013979,2022-02-11,0.014,54.45,3. Elevated risk
2022-02-14,0.013609,2022-02-14,0.0136,52.23,3. Elevated risk
2022-02-15,0.015498,2022-02-15,0.0155,62.23,4. High risk
2022-02-16,0.015139,2022-02-16,0.0151,60.04,4. High risk
2022-02-17,0.014948,2022-02-17,0.0149,59.22,3. Elevated risk
2022-02-18,0.015855,2022-02-18,0.0159,63.85,4. High risk
2022-02-21,0.017455,2022-02-21,0.0175,69.73,4. High risk
2022-02-22,0.016803,2022-02-22,0.0168,67.61,4. High risk
2022-02-23,0.017016,2022-02-23,0.017,68.35,4. High risk
2022-02-24,0.018777,2022-02-24,0.0188,72.86,4. High risk
2022-02-25,0.017798,2022-02-25,0.0178,70.67,4. High risk
2022-02-28,0.016417,2022-02-28,0.0164,65.94,4. High risk
2022-03-01,0.017297,2022-03-01,0.0173,69.27,4. High risk
2022-03-02,0.016252,2022-03-02,0.0163,65.41,4. High risk
2022-03-03,0.016794,2022-03-03,0.0168,67.56,4. High risk
2022-03-04,0.016408,2022-03-04,0.0164,65.87,4. High risk
2022-03-07,0.014844,2022-03-07,0.0148,58.59,3. Elevated risk
2022-03-08,0.016746,2022-03-08,0.0167,67.39,4. High risk
2022-03-09,0.019988,2022-03-09,0.02,76.64,4. High risk
2022-03-10,0.018829,2022-03-10,0.0188,73.05,4. High risk
2022-03-11,0.019991,2022-03-11,0.02,76.67,4. High risk
2022-03-14,0.020035,2022-03-14,0.02,76.84,4. High risk
2022-03-15,0.020574,2022-03-15,0.0206,78.07,4. High risk
2022-03-16,0.020777,2022-03-16,0.0208,78.4,4. High risk
2022-03-17,0.019543,2022-03-17,0.0195,75.17,4. High risk
2022-03-18,0.021315,2022-03-18,0.0213,79.95,4. High risk
2022-03-21,0.019271,2022-03-21,0.0193,74.45,4. High risk
2022-03-22,0.019475,2022-03-22,0.0195,74.89,4. High risk
2022-03-23,0.020544,2022-03-23,0.0205,78.02,4. High risk
2022-03-24,0.021722,2022-03-24,0.0217,80.72,5. Severe risk
2022-03-25,0.021197,2022-03-25,0.0212,79.61,4. High risk
2022-03-28,0.020486,2022-03-28,0.0205,77.9,4. High risk
2022-03-29,0.021596,2022-03-29,0.0216,80.45,5. Severe risk
2022-03-30,0.02232,2022-03-30,0.0223,81.78,5. Severe risk
2022-03-31,0.018784,2022-03-31,0.0188,72.89,4. High risk
2022-04-01,0.019707,2022-04-01,0.0197,75.83,4. High risk
2022-04-04,0.019227,2022-04-04,0.0192,74.28,4. High risk
2022-04-05,0.020006,2022-04-05,0.02,76.74,4. High risk
2022-04-06,0.018273,2022-04-06,0.0183,71.82,4. High risk
2022-04-07,0.018959,2022-04-07,0.019,73.56,4. High risk
2022-04-08,0.018185,2022-04-08,0.0182,71.56,4. High risk
2022-04-11,0.017819,2022-04-11,0.0178,70.76,4. High risk
2022-04-12,0.01983,2022-04-12,0.0198,76.19,4. High risk
2022-04-13,0.018868,2022-04-13,0.0189,73.2,4. High risk
2022-04-14,0.01948,2022-04-14,0.0195,74.96,4. High risk
2022-04-15,0.020114,2022-04-15,0.0201,77.05,4. High risk
2022-04-18,0.017539,2022-04-18,0.0175,69.99,4. High risk
2022-04-19,0.018606,2022-04-19,0.0186,72.55,4. High risk
2022-04-20,0.017922,2022-04-20,0.0179,70.98,4. High risk
2022-04-21,0.021082,2022-04-21,0.0211,79.34,4. High risk
2022-04-26,0.021272,2022-04-26,0.0213,79.78,4. High risk
2022-04-27,0.019894,2022-04-27,0.0199,76.38,4. High risk
2022-04-28,0.022679,2022-04-28,0.0227,82.45,5. Severe risk
2022-04-29,0.019708,2022-04-29,0.0197,75.85,4. High risk
2022-05-02,0.019258,2022-05-02,0.0193,74.36,4. High risk
2022-05-03,0.019765,2022-05-03,0.0198,76.04,4. High risk
2022-05-04,0.018831,2022-05-04,0.0188,73.08,4. High risk
2022-05-05,0.019504,2022-05-05,0.0195,75.08,4. High risk
2022-05-06,0.019642,2022-05-06,0.0196,75.63,4. High risk
2022-05-09,0.020824,2022-05-09,0.0208,78.5,4. High risk
2022-05-10,0.021894,2022-05-10,0.0219,81.1,5. Severe risk
2022-05-11,0.022116,2022-05-11,0.0221,81.56,5. Severe risk
2022-05-12,0.020343,2022-05-12,0.0203,77.42,4. High risk
2022-05-13,0.019898,2022-05-13,0.0199,76.4,4. High risk
2022-05-16,0.019164,2022-05-16,0.0192,74.11,4. High risk
2022-05-17,0.01948,2022-05-17,0.0195,74.96,4. High risk
2022-05-18,0.018706,2022-05-18,0.0187,72.72,4. High risk
2022-05-19,0.017763,2022-05-19,0.0178,70.57,4. High risk
2022-05-20,0.020117,2022-05-20,0.0201,77.08,4. High risk
2022-05-23,0.019036,2022-05-23,0.019,73.78,4. High risk
2022-05-24,0.018823,2022-05-24,0.0188,73.01,4. High risk
2022-05-25,0.017974,2022-05-25,0.018,71.08,4. High risk
2022-05-26,0.017845,2022-05-26,0.0178,70.79,4. High risk
2022-05-27,0.017781,2022-05-27,0.0178,70.64,4. High risk
2022-05-30,0.01819,2022-05-30,0.0182,71.58,4. High risk
2022-05-31,0.018974,2022-05-31,0.019,73.61,4. High risk
2022-06-02,0.01627,2022-06-02,0.0163,65.44,4. High risk
2022-06-03,0.016654,2022-06-03,0.0167,67.1,4. High risk
2022-06-06,0.015771,2022-06-06,0.0158,63.65,4. High risk
2022-06-07,0.013508,2022-06-07,0.0135,51.72,3. Elevated risk
2022-06-08,0.012633,2022-06-08,0.0126,46.01,3. Elevated risk
2022-06-09,0.013264,2022-06-09,0.0133,50.3,3. Elevated risk
2022-06-10,0.013717,2022-06-10,0.0137,53.17,3. Elevated risk
2022-06-14,0.012837,2022-06-14,0.0128,47.58,3. Elevated risk
2022-06-15,0.013262,2022-06-15,0.0133,50.25,3. Elevated risk
